Ingredient,Category
 참가자미    생수 맛술 소금 건미역 고춧가루  다진 마늘 다진 생강 들깨가루 들기름 국간장,Korean
 무우 멸치 다시마 육수 다진 마늘 들기름 들깨가루 국간장 소금,Korean
 섬초 홍고추 멸치 다시마 육수 된장 다진 마늘,Korean
 조선호박 홍고추 물 국간장 새우젓,Korean
 데친 쑥 멸치 다시마 육수 쪽파 양파 청고추 홍고추 된장,Korean
 미더덕 무 애호박 두부 양파 대파 청양고추 홍고추  생략 가능  멸치 다시다 육수 된장 고춧가루,Korean
 꼬막 청주 대파 양파 청양고추 홍고추 통깨 참기름 깨소금 후춧가루,Korean
 검은콩 현미 죽염 항암육수 카테고리 내 레시피 참조 ,Korean
 통마늘 우유 생크림 불린 찹쌀 물 포도씨유 소금,Korean
 고구마 멥쌀 현미 물,Korean
 시금치 된장 물 보리새우 다진마늘 국간장,Korean
 불린 쌀 생굴 무우 물 다진마늘 쪽파 또는 달래  통깨 후추 매실액,Korean
 닭가슴살 새우 대파  흰부분  다진 마늘 영양부추 홍고추 청고추 깻잎 간장,Korean
 현미밥 느타리버섯 표고버섯 깻잎 팽이버섯 우민찌  소고기 갈은 것  포도씨유,Korean
 김 대파 다진마늘 진간장 물 건새우 소금 참기름,Korean
 밥 달걀 물 참치캔 작은캔  피자치즈 대파 간장 청고추  생략 가능  홍고추  생략 가능  후춧가루,Korean
 고사리 소면 대파 청양고추 통깨 달걀노른자 소금,Korean
 통 삼겹살  또는 목살  신 김치 대파 홍고추 청양고추 멸치 다시마 육수,Korean
 무 차돌박이 대파 홍고추 청양고추 다시마 멸치육수  또는 쌀뜨물 ,Korean
 국수호박 달걀 표고버섯 청고추 홍고추 육수용 멸치 다시마 물,Korean
 손질 낙지 양파 미나리 청양고추 홍고추 당근 소금 통깨,Korean
 단감 대파  흰 부분  쪽파 통깨,Korean
 잘게 썬 배추김치  신김치  순두부 애호박 표고버섯 대파 양파 청양고추 다시마 물 고추기름 소금,Korean
 쪽파 국간장 설탕 다진 마늘,Korean
 굴 부추 청양고추 홍고추 식용유,Korean
 두부 다진 쇠고기 표고버섯 오이 다진 마늘 당근 소금 식용유 부침가루  생략 가능  쪽파  생략 가능 ,Korean
 육전 중면 묵은지 오이 당근 쪽파 통깨 다진 마늘 참기름 통깨,Korean
 배추 파프리카  빨강  주황  노랑  무 쪽파 굵은 소금 꽃소금 다진 생강,Korean
 소갈비 유부 주머니 가래떡 미나리 배추속대 만가닥 버섯 단호박 청경채 대파 숙주 물,Korean
 애호박 양파 소금 통밀가루 식용유,Korean
 모둠 건 해초 두부 밥 김밥용 김 오이 당근 식용유 소금 들기름,Korean
 배추 무 소금 밀가루 식용유 다진 양파 참기름 통깨,Korean
 모둠 건 해초 날치알 적양배추 오이 밥 참기름 통깨,Korean
 삼겹살 또는 오겹살 대파 부추 양파 묵은지 또는 명이나물 사과 통마늘 생강  마늘  쪽 사이즈  통후추 건고추 월계수 잎,Korean
 쇠고기 불고기용  쪽파 양파 청양고추 홍고추 달걀 식용유,Korean
 쌀 건 곤드레 새송이버섯 들기름 다시마  육수  또는 물  다진 청양고추 참기름 통깨,Korean
 가지 다진 쇠고기 불린 쌀 마늘 쪽파 식용유 다시마 육수 후춧가루,Korean
 손질된 한치 미나리 오이 양파 청고추 홍고추 통깨 후춧가루,Korean
 청국장 배추김치  숙성  양파 무 두부 대파 애호박 홍고추 김칫국물 멸치 다시마 육수 참기름,Korean
 당근 달걀 밥 김밥 김 식용유 소금 다진 마늘 참기름,Korean
 두부 스팸 감자 양파 대파 청양고추 멸치 다시마 육수 설탕 후춧가루,Korean
 김밥 김 소 등심 달걀 케일  깻잎 또는 상추로 대체 가능  빨간 파프리카 오이 소금 후춧가루 식용유,Korean
 쇠고기  불고기용  배추속대 양파 대파 표고버섯 느타리버섯 팽이버섯 부추 당면 다시마 육수,Korean
 중면 열무김치 통깨 열무김치 국물 물 오이 삶은 달걀,Korean
 중면 생미역 오이 대파 양파 당근 통깨 소금,Korean
 양배추 쪽파 굵은 소금 다진 생강 매실액  올리고당으로 대체 가능 ,Korean
 소면 유부 당근 미나리 양파 청양고추 홍고추 채수 소금 식용유,Korean
 청양고추 당근 어묵 밥 김밥용 김 통깨 참기름 식용유 마요네즈,Korean
 달걀 양파 꽈리고추 쪽파 멸치 육수 참기름 통깨 소금 식초,Korean
 비건 소시지 템페 채소 만두 베이크드빈 팽이버섯 표고버섯 두부 대파 양파 잘게 자른 김치 라면 사리 채수  생수 또는 다시마 우린 물로 대체 가능 ,Korean
 콩나물  찜용  사각 어묵 양파 대파 청양고추 쪽파 통깨 참기름 식용유 다시마 멸치 육수,Korean
 검은콩  서리태  물  콩 불린 국물  물엿 통깨,Korean
 배추 무 쪽파 파프리카  생략 가능  배 사과 마늘 생강 굵은 소금,Korean
 골뱅이 통조림 돌나물 깻잎 대파 오이 당근 양파 통깨 다진 마늘 참기름 후춧가루 통깨,Korean
 참소라 소면 양파 대파 오이 당근 양배추 잎 통깨 참기름 통깨 생강가루 후춧가루,Korean
 배추 쪽파 무 굵은 소금 생강 다시마 물,Korean
 쌀 두릅 바지락,Korean
 쌀 키조개 슬라이스 관자 애호박 다시마 냉침 육수,Korean
 쌀 단호박 익은 김치 새우 대하 ,Korean
 갓 지은 솥밥 오징어 몸통  어묵 사각어묵  청피망 양파 대파 고추기름,Korean
 데친 쑥 잔 멸치 다진 견과류 통깨 밥,Korean
 데친 쑥 양파 식용유 다진 양파 다진 청양고추 고춧가루 통깨,Korean
 제주 삼겹살 제주 생고사리 김치 감자 새송이버섯 마늘 양파 청양고추,Korean
 미더덕 콩나물 미나리 멸치 다시마 육수 양파 대파 참기름 통깨,Korean
 꽃게  냉동  양파 청양고추 홍고추 쪽파 청주 다진 마늘 통깨 생강가루 후춧가루,Korean
 꽃게  암게  홍고추 청양고추 마늘 레몬  생략 가능  가다랑어포 물 통후추,Korean
 오이 홍고추 소금 식용유 들기름 통깨,Korean
 청포묵 쪽파 홍고추 통깨 조미김 소금 참기름 간장,Korean
 애호박 다진 마늘 통깨 식용유 참기름 채수 소금 다진 파 후추,Korean
 표고버섯 양파 당근 파프리카 다진 마늘 식용유 통깨 참기름,Korean
 두릅 소금 대파 청양고추  생략 가능  홍고추  생략 가능  참기름 통깨 통깨,Korean
 마늘종 소금 식용유 참기름 통깨,Korean
 연근 작은 사이즈  식초 소금 올리고당 참기름 통깨,Korean
 두릅 소고기  불고기감  식용유 전분 통깨 소금,Korean
 돼지고기 감자 양파 대파 청양고추 두부 다시마 육수  물로 대체 가능  맛술 식용유,Korean
 두부 콩나물 대파 양파 청양고추 멸치 다시마 육수 식용유 참기름 후춧가루,Korean
 가지 홍고추 쪽파 통깨 참치액 다진 파 다진 마늘 참기름 후춧가루,Korean
 돼지고기  앞다릿살 또는 목살  배추김치  신김치  순두부 대파 양파 청양고추 홍고추 달걀 멸치 다시마 육수 고추기름,Korean
 콩나물 미나리 통깨 올리고당 참기름 소금 후춧가루,Korean
 가지 대파 흰 부분 통깨 송송 썬 쪽파  대파로 대체 가능  식용유,Korean
 콩나물 삶은 달걀 쫄면 통깨 올리고당 간장 다진 마늘 참기름 후춧가루,Korean
 김치 김치 국물 콩나물 대파 찬밥 국간장 고춧가루 청양고추  생략 가능  참기름 김가루 통깨,Korean
 오징어  중간 사이즈  양파 양배추 대파 애호박 당근 풋고추 홍고추 참기름 통깨 식용유,Korean
 오이고추 올리브 참기름 통깨,Korean
 달래 다진 쇠고기 소면 홍고추 통깨 깨소금 후춧가루,Korean
 미나리 모시조개 홍고추 청양고추 다시마         물 소금,Korean
 미나리 식용유 물 잘게 썬 양파 홍고추 통깨,Korean
 두부  부침용  미니 새송이버섯 표고버섯 마늘 홍고추 청양고추 들기름 통깨,Korean
 쌈 다시마  염장 다시마  낙지 젓갈 홍고추 청양고추 실파 부추 다진 마늘 참기름 통깨 밥,Korean
 톳 잔 새우 두부 홍고추 쪽파 통깨,Korean
 물 양파 대파 마늘 다시마  사방       건표고버섯 무,Korean
 바지락 홍고추 청양고추 양파 미나리 대파 오이 당근 배 통깨 물 청주 참기름 통깨,Korean
 쌀 바지락 냉이 홍고추 간장 참기름 물 청주,Korean
 흑돼지 삼겹살 새송이버섯 미나리 양파 청양고추 마늘,Korean
 양파 마늘 애호박 홍고추 청양고추 대파 참기름 멸치 다시마 육수 새송이버섯,Korean
 톳 장아찌 두부 흑미밥 김밥용 김 오이 당근 식용유 소금 통깨,Korean
 쌀 톳 장아찌 연근 표고버섯 쪽파 다시마 육수 참기름 당근,Korean
 대파 마늘 달걀 식용유 소금,Korean
 달걀 대파 물 새우젓 국간장 맛술 후춧가루,Korean
 자숙 문어 쌀 물 무 깻잎 맛술 다시마 삶은 달걀  생략 가능 ,Korean
 시금치나물 고사리나물 콩나물 고추 장아찌 현미밥 김밥용 김 달걀 식용유 소금 통깨,Korean
 묵은지 밥 참치 깻잎 양파 통깨 참기름,Korean
 김밥용김 밥 슬라이스 치즈 상추 식용유,Korean
 당면 표고버섯 느타리버섯 당근 양파 부추 통깨 물 식용유 소금,Korean
 조랭이떡 다진 쇠고기 대파 달걀 멸치 다시마 육수 참기름 후춧가루,Korean
 닭 달걀 대파 마늘 생강  밤  톨 사이즈  통후추,Korean
 간 돼지고기 부추  만두소      만두 묶을 때 사용      양파 건당면 애호박 느타리버섯 소금 깨,Korean
 왕만두 달걀 대파 멸치 다시마 육수,Korean
 제주 밥심 누룽지 황태 송송 썬 대파 다시마 육수 참기름 통깨 소금 간장 참치액,Korean
 깐 더덕 송송 썬 쪽파  생략 가능  통깨 간장 설탕 식초 다진 파 다진 마늘 참기름 통깨,Korean
 쇠고기  불고기용  우엉 아스파라거스 참기름 통깨 식초 다진 마늘 참기름 후춧가루,Korean
 매생이 새우살 홍고추 부침가루 식용유,Korean
 무 쪽파 배 양파 대파 청양고추 홍고추 굵은 소금 설탕,Korean
 굴 무 맛술 굵은 소금 통깨,Korean
 조랭이떡 굴 매생이 달걀 멸치 다시마 육수 참기름,Korean
 가래떡 무 어묵 대파 다시마 멸치 육수,Korean
 칼국수 면 가리비  소  미더덕  또는 오만둥이  감자 양파 대파 청양고추 팽이버섯 멸치 새우 다시마 육수 굵은 천일염,Korean
 자숙 꼬막살 부추 청양고추 홍고추 양파 맛술 참기름 후춧가루 식용류,Korean
 꽁치통조림 무 청양고추 홍고추 양파 대파 멸치다시마 육수 후춧가루,Korean
 삶은꼬막 시금치 섬초  대파 홍고추 멸치다시마 육수,Korean
 감태 명란젓 마요네즈 식용유 다진 호두  생략 가능 ,Korean
 무 대파  흰부분  쪽파 굵은 소금 고춧가루 설탕,Korean
 무말랭이 말린 고춧잎 통깨 다진 파 다진 마늘 참기름 통깨,Korean
 삶은 시래기나물 대파 홍고추 쌀뜨물 국멸치 다시마  사방      된장 들깨가루  탈피 ,Korean
 총각무 대파  흰부분  쪽파 굵은 소금 생강  마늘  쪽 사이즈 ,Korean
 저염 명란젓 갈은 돼지고기 날치알 양배추 양파 부추 청양고추 달걀 만두피 밀가루,Korean
 중면 차돌박이 오이 대파 청상추 홍고추 통깨 소금,Korean
 두부 다진 돼지고기 배춧잎 새송이버섯 표고버섯 대파 청경채 전분가루 다시마멸치육수,Korean
 모둠전 무 대파 양파 청양고추 홍고추 쑥갓 다시마 멸치 육수,Korean
 손질한 고구마줄기 양파 실파 굵은 소금 통깨,Korean
 표고버섯 다진 쇠고기 두부 양파 당근 달걀 밀가루 식용유 후춧가루,Korean
 삶은 고사리 멸치다시마육수  또는 물  들기름 통깨 후춧가루,Korean
 훈제오리 쌈무 오이 레드양파 크래미 맛살 파프리카  빨강  주황  알파파  또는 무순  깻잎 황도 스위트칠리 소스  시판 ,Korean
 낙지 꽈리고추 느타리버섯 밀가루 굵은 소금 통깨 식용유 꼬치 다진 마늘 생강가루 통깨 후춧가루,Korean
 새우 다진 돼지고기 양파 당근 홍고추 청고추 실파 달걀 밀가루 맛술 식용유,Korean
 쌀 송이버섯 백만송이버섯  또는 느타리버섯  은행 실파 다시마육수,Korean
 알배추 무 오이 홍고추 배 쪽파 미나리 굵은 소금 고춧가루,Korean
 깐도라지 소금 멸치다시마육수 또는 물  들기름 통깨,Korean
 쌀 다시마 육수 명란젓 단호박 쪽파 참기름,Korean
 밥 삼겹살 김밥용 김 단무지 당근 오이 깻잎 오이고추 청상추 우엉 식용유 소금 후춧가루 참기름 통깨,Korean
 오이 쇠고기 불고기용  달걀 홍고추 당근 통깨 후춧가루,Korean
 풋고추 청양고추 통마늘 식초,Korean
 김말이 청피망 파프리카 양파 고추기름 물,Korean
 오이지 홍고추 쪽파 통깨 참기름,Korean
 칼국수면 애호박 감자 양파 대파 청양고추 달걀 구운 소금 김가루 통깨 멸치 새우 다시마 육수,Korean
 초당 옥수수 쌀 물 다시마         소금 버터,Korean
 골뱅이 통조림 깻잎 무순 홍고추 대파 오이 양파 통깨 통깨,Korean
 밥 단무지 당근 오이 깻잎 청상추 맛살 판어묵 달걀 김밥용 김 식용유 소금 맛술,Korean
 쇠고기 불고기용  익은 배추김치 줄기부분  애호박 당근 밥 맛술 참기름 소금 후춧가루 식용유 통깨,Korean
 달걀 묵은지 판어묵 김밥용 김 밥 소금 식용유 참기름,Korean
 두부 돼기고기 목살  신김치 대파 양파 홍고추 청양고추 참기름 통깨 식용유 멸치 다시마 육수,Korean
 콩나물 실파 통깨 깨소금 간장 국간장  소금,Korean
 차돌박이 쪽파 부추 배춧잎 숙주나물 청경채 새송이 버섯 팽이버섯 단호박 당근,Korean
 돼지고기 통삼겹살  오이 파프리카 노란색  양파 홍고추 통깨 생강 마늘 쪽 크기  월계수잎 통후추,Korean
 감자  중간크기  양파 홍고추 대파 참기름 식용유 통깨 멸치다시마육수  또는 물 ,Korean
 미나리 오징어 몸통 중간사이즈  연근 비트 파프리카 소금 초고추장,Korean
 꽁치통조림 배추김치 대파 청고추 홍고추 멸치다시마육수 식용유,Korean
 두릅 새송이버섯 부침가루 달걀 소금 꼬치 식용유,Korean
 간장 굴소스 맛술 청주 설탕 조청 양파 배 마늘 대파 흰부분  생강가루 참기름 후춧가루 물,Korean
 쌀 무채 무즙 굴 표고버섯 느타리버섯 은행,Korean
 냉이 배춧잎 양파 대파 홍고추 청양고추,Korean
 사과 계피 꿀 식초,Korean
 알배추 쪽파 또는 대파  통깨 설탕 물엿 생강가루 참기름,Korean
 관자 쇠고기 채끝살 또는 살치살  표고버섯 미니 새송이 버섯 올리브유 명이나물 또는 장아찌  소금 후춧가루,Korean
 무 식용유 참기름 통깨 소금 멸치 다시마 육수,Korean
 마늘 건고추 올리브유 참기름 통깨,Korean
 쪽파 깐쪽파  멸치액젓 설탕 다진마늘,Korean
 찹쌀 멥쌀 팥 찰수수 검은콩 찰기장 밤,Korean
 달걀 밥 대파 스팸 통깨 식용유,Korean
 달걀 다시마 물 당근 양파 쪽파 식용유,Korean
 돼지고기 숙주 양파 부추 달걀 전분가루 밀가루 소금 후춧가루,Korean
 엿기름 물 쌀 멥쌀  설탕 생강 잣 생략가능  대추 생략가능 ,Korean
 새우 청주 청양고추 홍고추 레몬 설탕 다시마 사방      양파 사과 대파 청양고추 건고추 통후추 마늘 생강,Korean
 새우 중하  다진 돼지고기 신김치 부추 애호박 소금,Korean
 아귀 미더덕 또는 오만둥이  일자콩나물 찜용  대파 미나리 홍고추 청양고추 멸치새우다시마육수 참기름 구운 소금 통깨,Korean
 코다리 전분가루 옥수수전분  페페론치노 또는 건고추  실파 통깨 식용유 참기름 다진마늘 생강가루 물 후춧가루,Korean
 팥 멥쌀 물 설탕 소금,Korean
 쇠고기 불고기용  낙지 배춧잎 애호박 양파 대파 백만송이버섯 표고버섯 홍고추 풋고추 쑥갓 밀가루 굵은소금 맛술 다시마멸치육수,Korean
 돼지등뼈 감자 삶은 무청 시래기 또는 데친 얼갈이 배추  대파 청양고추 홍고추 깻잎 들깻가루 통후추 후춧가루,Korean
 꽃게 다진 쇠고기 두부 숙주 배춧잎 무 애호박 청고추 홍고추 대파 쑥갓 달걀 밀가루 다시마 청주 구운 굵은 소금,Korean
 돼지고기 목살 영양 부추 당근 양파 통깨 다진 마늘 생강가루 후춧가루,Korean
 늙은 호박 부침가루 설탕 소금 식용유,Korean
 고등어 청고추 홍고추 실파 전분 통깨 맛술 소금 식용유 후춧가루,Korean
 쇠고기 양지 또는 사태  무 콩나물 대파 홍고추 고춧가루 다시마육수,Korean
 차돌박이 두부 표고버섯 무 애호박 양파 대파 홍고추 청고추 다시마 멸치육수,Korean
 낙지 바지락조개 알배추 무 미나리 두부 대파 청양고추 홍고추 멸치 다시마 육수 밀가루 굵은소금,Korean
 감자 명란젓 마늘 실파 소금 올리브오일 참기름,Korean
 쇠고기 불고기용  양파 당근 대파 버섯류 생략가능  참기름 통깨 간장 설탕 다진파 다진마늘 참기름 깨소금 후춧가루,Korean
 건미역  불린 미역  굴 무 다시마멸치육수 들기름 소금,Korean
 항정살 부추 오이 양파 소금 후춧가루 통깨,Korean
 건새우 애호박 양파 당근 청양고추 식용유,Korean
 깻잎 대파 쪽파 양파 당근 설탕 올리고당 통깨,Korean
 파래김 쪽파 홍고추 통깨 참기름,Korean
 갈비 무 표고버섯 대파 생강 통후추 물,Korean
 배 도라지 백설탕 꿀 소독한 밀폐 유리병,Korean
 콩나물 찜용  건당면 애호박 느타리버섯 양파 당근 시금치 소금 참기름 식용유 통깨,Korean
 쇠고기 불고기용 또는 차돌박이  깻잎 팽이버섯 쪽파 숙주 연근 가지 참기름 소금 후춧가루,Korean
 건미역 황태 참기름 물 후춧가루,Korean
 닭 숙주 불린 고사리 느타리버섯 양파 대파 무 고추기름 소금,Korean
 오징어채 다진 마늘 마요네즈 송송 썬 쪽파 통깨 참기름 식용유,Korean
 명란젓 두부 애호박 양파 대파 청양고추 홍고추 다시마 멸치육수,Korean
 차돌박이 떡볶이 떡 어묵 대파 양배추 깻잎 삶은 달걀 통깨 후춧가루,Korean
 돼지고기 앞다리살 또는 목살  애호박 양파 대파 청양고추 홍고추 다시마 멸치 육수 또는 쌀뜨물 ,Korean
 부추 당근 오징어 청양고추 홍고추 식용유,Korean
 깍두기 대패삼겹살 달걀 공기밥 김가루 대파 쪽파 식용유 통깨,Korean
 오이 양파 소금 통깨 참기름 간장 다진마늘,Korean
 꽈리고추 부침가루 또는 밀가루  홍고추 참기름 통깨,Korean
 가지 청양고추 홍고추 양파 얼음 통깨,Korean
 양배추 부추 양파 굵은소금 물 통깨 매실청 소금,Korean
 삼계탕용 닭 전복 황태 불린찹쌀 불린녹두 참기름 물,Korean
 마눌종 통깨 식초 진간장 물 매실청 설탕 참기름,Korean
 소면 김치 오이 삶은달걀 청고추 홍고추 통깨,Korean
 감자 오이 당근 달걀 버터 소금 후춧가루,Korean
 해삼 전복 백골뱅이 멍게 배 오이 당근 양파 깻잎 청홍고추 어린잎채소 무순 얼음 청주 깨소금,Korean
 서리태 물 호두 잣 소금 꿀,Korean
 순대 양파 당근 양배추 대파 청양고추 깻잎 들깻가루 통깨 식용유,Korean
 오이 다진쇠고기 어린잎채소 청양고추 소면 통깨,Korean
 묵은지 참치       김밥용 김 오이 우엉 당근 단무지 맛살 달걀 깻잎 밥 소금 식용유 참기름 깨소금,Korean
 표고버섯 양파 당근 청양고추 다진마늘 카놀라유 통깨 참기름,Korean
 브로콜리 두부 찌개용  통깨 참기름,Korean
 생삼겹살 신김치 양파 대파 청양고추 홍고추 다시마멸치육수 후춧가루,Korean
 나무두릅 또는 땅두릅  베트남 고추 생략가능  식초 현미식초 또는 사과식초  설탕,Korean
 비엔나소시지 양파 파프리카 초록  노랑  빨강  식용유 파슬리 생략가능  통깨,Korean
 마늘종 꽃새우 건새우  소금 카놀라유 참기름 통깨,Korean
 쇠고기 우둔 또는 홍두깨살  깐마늘 꽈리고추 양파 통후추,Korean
 도미 대파 청양고추 홍고추 생강 실고추 생략가능 ,Korean
 냉이 불린 쌀 불린 현미 들기름 소금 물 통깨,Korean
 돌문어 양배추 양파 대파 청양고추 홍고추 부추 다진마늘 밥 식용유 밀가루 굵은소금 참기름 통깨,Korean
 황태포 콩나물 양파 대파 청양고추 홍고추 물 들기름 통깨,Korean
 우엉 당근 오이 단무지 달걀 햄 판어묵 맛살 밥 김밥용 김 식용유 소금,Korean
 두부       묵은지 양파 대파 소금 식용유 참기름 통깨 검은깨,Korean
 봄동       홍고추 소금 통깨 설탕 참기름,Korean
 닭볶음탕용 닭 우유 파 치킨튀김가루 식용유 통깨 다진마늘 파 후추 참기름,Korean
 오징어 작은 사이즈  무 대파 청양고추 홍고추 다시마멸치육수,Korean
 게맛살 햄 쪽파 새송이버섯 달걀 부침가루 소금 식용유 나무꼬치 소금 후춧가루 고명용 홍고추,Korean
 딱새우 감자 미니단호박 꽈리고추 옥수수 레몬 월계수잎 생략가능 ,Korean
 쌈무 오이 당근 양파 크래미 맛살 또는 닭가슴살 훈제오리  파프리카 노랑  주황  무순 부추 소금,Korean
 표고버섯 새우살 전분가루 설탕 다시마 사방  센치 ,Korean
 쪽파 굴 새우살 조갯살 오징어 달걀 청양고추 홍고추 식용유,Korean
 삼겹살 대파 양파 통깨 물엿 설탕 다진마늘 참기름 생강가루 후춧가루,Korean
 어묵 양파 청양고추 대파 참기름 식물성유 참기름 통깨,Korean
 닭 볶음용       감자 대파 떡볶이떡 부추 양배추 물,Korean
 무 국멸치 굵은멸치  홍고추 청양고추 대파 다시마육수,Korean
 대구알 또는 명란       고니 미더덕 또는 오만둥이 무 양파 미나리 대파 청양고추 홍고추 두부 멸치다시마육수,Korean
 콩나물 간장 고추장 고춧가루 올리고당 멸치다시마 육수 식용유 참기름 통깨,Korean
 멍게 영양부추 상추 김가루 밥 참기름,Korean
 애호박 양파 대파 청고추 홍고추 다시마 멸치육수,Korean
 묵은지 참치캔 작은캔  두부 양파 대파 청양고추 다진마늘 들기름 김치국물 설탕 고춧가루 쌀뜨물 또는 멸치육수 ,Korean
 쇠고기 등심 파 새송이버섯 나무꼬치 잣가루 생략가능  식용유,Korean
 애호박 돼지고기 갈은 것 두부 양파 당근 다진마늘 다진파 달걀 부침가루 소금 후춧가루 식용유,Korean
 시금치 또는 섬초  통깨 다진마늘 참기름 깨소금 소금,Korean
 고구마줄기 양파 마늘 들깨가루 들기름 국간장 물 소금,Korean
 낙지 곱창 또는 막창  칵테일새우 양파 양배추 부추 청양고추 깻잎 당면 다시마육수 또는 물 ,Korean
 달걀 소금 식초 양파 청고추 홍고추 대파,Korean
 오징어 중간크기  다진 돼지고기 두부 양파 당근 홍고추 부추 불린 당면 달걀 전분가루 밀가루 나무꼬치,Korean
 도토리묵 배추김치 당근 오이 적채 실파 통깨 다시마멸치육수,Korean
 당면 사각어묵 단무지 당근 시금치 참기름 통깨 식용유 참기름 깨소금,Korean
 오이 쇠고기 표고버섯 홍고추 통깨 소금 식용유 참기름,Korean
 골뱅이통조림 진미오징어채 소면 깻잎 홍고추 청고추 대파 오이 양파 당근 통깨 후춧가루,Korean
 취나물 소금 통깨 소금 깨소금,Korean
 미나리 바지락살 홍고추 식용유 다진양파,Korean
 오이 달래 굵은소금 통깨 매실청 다진마늘 참기름,Korean
 냉이 소금 통깨 다진마늘 참기름 깨소금,Korean
 취나물 베이컨 밥 통깨,Korean
 주꾸미 양파 당근 대파 청양고추 홍고추 실파 세발나물 밥 밀가루 참기름 통깨 식용유,Korean
 당근 시금치 단무지 밥 구운김 참기름 통깨,Korean
 돼지갈비 찜용  무 양파 표고버섯 당근 마른고추 대파 흰부분  실파 통깨 물,Korean
 닭 다리살  우유 땅콩 튀김기름 생강가루 후춧가루,Korean
 쇠고기 불고기용  당근 애호박 양파 표고버섯 달걀 밥 어린잎채소 참기름 통깨,Korean
 율무밥 돼지고기 다진 것  오징어 손질한 것  양배추잎 깻잎 포도씨유 후춧가루,Korean
 현미밥 쇠고기  안심  우엉 양파 붉은 고추 대파 깨소금 포도씨유,Korean
 동태 무 양파 청양고추 홍고추 대파 다시마멸치육수 후춧가루,Korean
 돼지고기 대패삼겹살  콩나물 양파 대파 청양고추 홍고추 참기름 통깨 후춧가루,Korean
 불린 시래기나물 표고버섯 쌀 부추 홍고추 통깨 다시마육수,Korean
 굴 불린 미역 무 양파 대파 콩나물 홍고추 청양고추 부추 또는 쪽파  다시마멸치육수 밥,Korean
 단호박 중간사이즈  강낭콩 또는 호랑이콩  삶은 팥 찹쌀가루 물 설탕 소금,Korean
 달걀 당근 실파 또는 대파    대  식용유,Korean
 낙지 양파 대파 양배추 청양고추 실파 생략가능  참기름 통깨 밀가루 굵은소금 고추기름 소면,Korean
 콩나물 오징어 청양고추 배추김치 대파 다시마멸치 육수 밥 고춧가루,Korean
 애호박 홍고추 다진마늘 소금 통깨 식용유,Korean
 알감자 마른고추 물엿 통깨 식용유 참기름 후추,Korean
 닭       감자 작은 사이즈  양파 당근 대파 청고추 물 후추,Korean
 쇠고기 불고기용  양파 당근 대파 버섯류 생략가능  참기름 통깨,Korean
 감자 햄 양파 피망 참기름 통깨 식용유,Korean
 배추김치 고슬고슬한 밥 베이컨슬라이스 달걀 양파 실파 참기름 식용유 통깨,Korean
 달걀 오이 스팸 단무지 적채피클 밥 구운김,Korean
 어묵 사각어묵  양파 꽈리고추 식물성유 참기름 통깨,Korean
 쇠고기 불고기용  양파 당근 팽이버섯 표고버섯 홍고추 대파 불린당면 한줌  다시마육수,Korean
 돼지고기 불고기용  양파 깻잎 대파 청양고추 홍고추 깨 다진마늘 참기름 생강가루 후춧가루,Korean
 쌀 콩나물 다진쇠고기 물 부추 고춧가루 깨 후추,Korean
 봄동 대파 다시마멸치육수 된장 고춧가루 다진마늘 청양고추 소금,Korean
 염장 미역줄기 당근 양파 다진마늘 통깨,Korean
 멸치 중간크기      마늘 꽈리고추 올리브유 참기름 통깨 후추,Korean
 갑오징어 새송이버섯 양파 청양고추 대파 청경채 참기름 깨 후추,Korean
 잔멸치 모듬견과류 아몬드  땅콩  호두  해바라기씨  통깨 참기름 간장 다진마늘 후추,Korean
 고등어 중간 사이즈  단호박 작은 사이즈  무 양파 대파 붉은고추 청양고추 다시마 멸치 육수 청주 소금,Korean
 감자 꽈리고추 양파 올리고당 참기름 통깨 후추,Korean
 오징어 콩나물 달걀 밥 깻잎 당근 새싹채소 참기름 통깨,Korean
 명엽채 참기름 통깨 마요네즈 식용유 다진마늘 후추,Korean
 돼지고기 불고기용  오징어 양파 당근 청고추 붉은고추 대파 팽이버섯 깻잎 후춧가루,Korean
 오징어채 식용유 참기름 통깨 설탕 간장 고운 고춧가루 다진마늘 물 후추,Korean
 메추리알 새송이버섯 깨 마늘 물 후추,Korean
 밥 다진 돼지고기 만가닥버섯 양파 두부 전분 고추기름 참기름 무순 식용유,Korean
 멸치 꽈리고추 마늘 홍고추 식용유 참기름  통깨,Korean
 깻잎 홍고추  청고추 간장 물 다진 대파 고춧가루 설탕 맛술 참기름 다진 마늘,Korean
 갈치 감자 양파 대파 홍고추 청양고추 다시마육수 후추,Korean
 닭다리살 청주 감자 양파 대파 홍고추 쪽파 묵은지 또는 잘 익은 김치 다시마육수 통깨,Korean
 코다리 양파 꽈리고추 대파 생강 올리고당 실고추 멸치 국물용 ,Korean
 닭다리살 더덕 전분가루 깨소금 실파 올리고당 다진마늘,Korean
 돼지고기 안심  달걀 양파 마늘 생강 마늘 두 쪽 크기  통후추 월계수잎,Korean
 찹쌀 불리기 전  대추 밤 잣 물 참기름 소금,Korean
 주꾸미 양파 당근 대파 청양고추 홍고추 소면 청주 소금 참기름 통깨 식용유,Korean
 가지 양파 청양고추 홍고추 대파 참기름 통깨 식용유,Korean
 무 양배추 쪽파 굵은 소금 마늘 비트 생강 물,Korean
